film,filmLabel,publicationYear,assessmentLabel,outcomeLabel,reviewScore
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,тест Мако Мори,не проходит,2/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,тест Ландау,не проходит,
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,тест Тауриэль,проходит,
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,тест Шукла,проходит,
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,AfroBubbleGum Test,не проходит,1/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,обратный тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,Topside Test,не проходит,0/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,Raleigh Becket Test,не проходит,1/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,Coates Test,не проходит,0/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,обратный тест Ландау,не проходит,
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,Тест Лины Уэйт,не проходит,2/3
http://www.wikidata.org/entity/Q567591,Приключения принца Ахмеда,1926,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q570271,Медведь Йоги,2010,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q570271,Медведь Йоги,2010,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q570271,Медведь Йоги,2010,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q570271,Медведь Йоги,2010,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q579928,Губка Боб Квадратные Штаны,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q465275,Бесподобный мистер Фокс,2010,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q465275,Бесподобный мистер Фокс,2009,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q465275,Бесподобный мистер Фокс,2009,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q467678,Русалочка 2: Возвращение в море,2000,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q467678,Русалочка 2: Возвращение в море,2000,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q476329,Динозавр,2000,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q476329,Динозавр,2000,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q476329,Динозавр,2000,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Вито Руссо,не проходит,0/3
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477687,Дикая планета,1973,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Риза,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Риза,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Риза,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Риза,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Мако Мори,проходит,
http://www.wikidata.org/entity/Q477965,Персеполис,2007,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q483815,Шрек,2001,тест Бекдел,не проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,обратный тест Бекдел,проходит,
http://www.wikidata.org/entity/Q485983,Шрек 2,2004,тест Бекдел,проходит,
http://www.wikidata.org/entity/Q486588,Шрек Третий,2007,тест Бекдел,проходит,
